"point_id","x","y","total_1860","total_1830","slaves_1830","total_1790","slaves_1790","slaves_1860","free_blacks_1860","total_1970","black_1970","total_2010","black_2010","jail_2010"
1163,-1537286,1109274,1.789,"","","","","",0.004,378.999,4.469,2050.119,6.775,2.844
7303,-214096,116882,"","","","","","","",5831.536,66.570,2038.692,14.591,9.172
5874,218485,345895,4092.214,95.698,16.183,"","",8.207,2.515,3262.597,0.383,1971.137,11.291,5.791
843,-494001,1185612,"","","","","","","",894.420,0.282,1807.056,4.851,1.618
10035,-570339,-341146,"","","","","","","",3807.949,234.511,2323.317,45.669,9.871
10266,-1384610,-392037,66.714,"","","","","",0.206,3142.982,138.565,2042.921,12.529,4.572
3799,1338108,676693,845.634,6403.510,"","","","",2.967,2132.187,21.046,2072.567,151.299,5.907
1916,218485,982044,2.164,7.018,0.016,"","","","",1808.493,4.676,2169.423,19.572,6.745
10007,-1282826,-341146,22.658,"","","","","",0.024,1190.851,12.697,1939.906,6.249,8.336
9481,-239542,-239362,"","","","","","","",3985.304,94.904,2143.161,21.216,12.593
3371,-1460948,727585,1.789,"","","","","",0.004,3089.102,0.386,2055.679,7.502,3.424
7310,-35974,116882,656.915,"","","","","","",3932.910,56.852,2143.153,17.495,16.413
9895,-595785,-315700,"","","","","","","",2934.171,109.472,2098.328,30.175,9.833
9456,-875691,-239362,553.196,"","","","","",0.410,491.167,1.543,2093.755,44.783,7.980
3261,-86866,753031,"","","","","","","",5061.290,0.853,2081.748,6.318,1.990
8335,1770689,-35794,1824.929,267.377,84.009,158.099,42.984,658.740,60.658,2024.086,838.479,2128.111,697.720,4.524
672,-1969867,1211058,21.094,"","","","","","",1054.483,1.661,2208.675,11.866,7.266
10586,320269,-442929,1694.582,28.603,7.777,"","",420.793,0.011,2575.389,847.189,2221.139,490.063,13.365
9926,193040,-315700,992.422,60.837,8.811,"","",34.788,"",2333.560,1.262,2115.360,5.625,11.051
6407,1414446,269558,1849.793,1995.990,200.250,1125.040,52.364,72.023,12.817,3701.908,49.146,2191.301,19.322,9.569
7962,422053,15098,1366.751,332.764,55.225,"","",42.417,0.405,2719.032,2.469,2187.519,20.184,4.476
11541,-239542,-671943,130.377,"","","","",12.148,0.062,1403.123,0.043,2055.710,12.176,3.169
6822,-290434,193220,"","","","","","","",3566.449,6.644,2128.125,15.614,4.489
7146,-163204,142328,"","","","","","","",10611.784,386.555,2075.618,18.276,10.320
6728,1389000,218666,1167.695,1539.640,256.348,1201.370,172.181,79.001,6.054,2388.353,33.298,2177.504,14.990,8.513
1934,676513,982044,115.597,7.803,"","","","",1.441,7826.005,58.411,2273.400,6.616,6.187
1785,701959,1007490,6.837,7.983,"","","","",0.350,3646.805,8.792,2162.447,338.717,5.845
2649,40364,854815,1.100,"","","","","","",5491.039,0.912,2126.103,12.212,2.876
9569,-1664516,-264808,22.658,"","","","","",0.024,1515.700,49.612,2170.520,16.338,16.345
1926,472945,982044,120.983,8.845,0.034,"","","","",2450.677,0.384,2081.778,4.732,12.099
8029,-1944421,-10348,310.815,"","","","","",2.386,1354.925,24.640,2669.673,63.418,9.386
7915,-773907,15098,77.657,"","","","","",0.195,848.471,5.279,2290.649,23.901,8.386
7472,40364,91436,1080.366,"","","","",0.305,"",3509.233,11.996,2091.217,11.134,7.104
10182,-214096,-366591,3.846,"","","","","",0.071,2409.409,59.236,2058.084,74.558,18.586
10911,-595785,-519267,"","","","","","","",1928.490,56.060,2026.842,36.046,3.672
7443,-697569,91436,337.719,"","","","","",0.453,2478.510,14.838,2328.367,19.531,9.637
7791,91256,40544,2446.305,23.455,0.877,"","","",25.369,6031.080,167.502,2169.792,21.810,9.922
10808,-214096,-493821,276.121,"","","","",17.615,"",3280.151,84.842,2034.775,32.547,16.045
6472,-1028367,244112,44.211,"","","","","","",897.682,6.542,2237.927,15.410,7.675
6198,218485,295003,4177.479,150.262,25.409,"","",132.383,3.009,5629.437,11.336,2250.097,10.698,5.536
6336,-392218,269558,"","","","","","","",1351.938,0.247,2081.637,18.689,5.291
5020,-697569,473125,"","","","","","","",5231.443,137.382,1904.049,14.330,5.783
2411,-2249773,880261,163.813,"","","","","",0.330,4346.526,0.929,2188.051,14.981,5.471
7283,-723015,116882,337.719,"","","","","",0.453,3871.131,8.284,2204.760,24.260,12.286
2888,-1460948,803923,1.789,"","","","","",0.004,540.176,0.094,2084.346,6.533,5.294
12198,-468555,-875511,8.232,"","","","","",2.024,2124.482,55.604,2229.435,60.074,1.489
9866,-1333718,-315700,22.658,"","","","","",0.024,1525.136,3.806,2037.376,15.663,8.784
7388,-2097097,91436,79.372,"","","","","",0.394,1397.749,91.058,2009.995,42.536,5.630
10166,-621231,-366591,"","","","","","","",2564.110,85.199,2164.701,31.421,19.427
773,2126932,1211058,3334.733,992.859,"",182.861,"","",1.597,3772.715,9.314,2252.244,9.049,3.091
1281,-1562732,1083828,1.789,"","","","","",0.004,378.999,4.469,2110.905,5.321,2.929
8037,-1740853,-10348,44.555,"","","","","",0.059,248.887,4.671,1976.353,112.933,6.511
3898,-544893,651247,"","","","","","","",977.570,0.954,2098.771,2.778,""
3546,-1206488,702139,1.789,"","","","","",0.004,574.425,0.301,2090.542,5.482,3.713
8837,-1511840,-137578,98.165,"","","","","","",1129.876,4.460,2196.115,21.220,8.613
12223,167594,-875511,382.838,86.744,36.321,"","",76.762,0.292,1566.622,147.485,2346.633,138.865,14.631
1682,-1918975,1007490,6.346,"","","","","",0.034,835.512,0.167,2262.217,8.957,2.695
1534,-1918975,1032936,6.346,"","","","","",0.034,784.337,1.421,2250.989,11.456,3.593
6271,-2046205,269558,907.844,"","","","","",12.923,1031.446,4.696,2090.796,29.585,7.964
8733,-214096,-112132,"","","","","","","",2029.417,8.425,2133.625,102.883,4.889
3675,-2122543,676693,152.846,"","","","","",1.472,5044.953,41.456,2274.584,20.927,4.242
11298,752851,-595605,3263.379,2289.060,965.334,"","",1721.882,2.756,5321.976,2365.624,1887.096,690.085,11.291
787,-1918975,1185612,36.071,"","","","","","",1593.622,1.313,2062.158,12.214,6.701
12473,-239542,-1053632,5.671,"","","","",0.813,"",1225.783,2.157,2332.664,38.987,8.331
6987,-163204,167774,"","","","","","","",5192.182,149.745,2173.322,20.672,19.843
1276,-1689962,1083828,6.346,"","","","","",0.034,2076.235,7.768,2072.590,7.920,4.246
2545,1745243,880261,4505.144,3165.520,"",2210.290,7.223,"",12.021,10307.602,43.946,2446.176,16.753,5.490
10525,-1231934,-442929,36.688,"","","","","","",1148.499,11.528,2008.976,35.970,8.665
6501,-290434,244112,"","","","","","","",2188.277,6.183,2185.766,18.595,2.310
5323,-1359164,422233,188.872,"","","","","","",691.867,2.655,2094.886,14.528,4.996
10883,-1308272,-519267,36.688,"","","","","","",2488.786,72.883,2194.951,22.368,5.109
11285,422053,-595605,5067.378,4004.450,2481.888,"","",4407.398,2.248,6708.996,2824.783,2386.292,388.956,125.906
11566,396607,-671943,3438.036,5375.820,4106.455,"","",2773.275,7.444,5963.066,2144.932,2114.819,332.465,177.807
7868,-1969867,15098,288.967,"","","","","",2.198,528.738,0.675,2217.602,22.789,7.796
8992,-1410056,-163024,98.165,"","","","","","",648.759,17.126,2252.146,20.152,8.098
11443,-392218,-646497,"","","","","","","",2084.560,42.849,1953.593,13.604,9.277
12345,-443109,-951849,14.322,"","","","",0.011,1.811,2473.491,0.547,2031.772,5.613,8.369
7631,65810,65990,1117.661,"","","","",0.615,0.371,4714.281,43.701,2133.042,19.229,11.561
3100,-35974,778477,62.463,"","","","","","",5017.998,0.434,2205.489,5.480,2.450
8825,-1817191,-137578,55.960,"","","","","",0.192,1199.003,84.383,1797.020,153.663,6.647
4286,1490783,600355,2614.323,1338.890,"",344.207,1.746,"",4.280,3997.661,8.229,2257.715,13.809,8.423
2771,-646677,829369,"","","","","","","",498.012,0.389,2212.930,9.628,5.252
7963,447499,15098,1340.205,627.819,108.397,"","",40.687,"",2493.992,5.059,2246.349,29.315,4.690
60,-1715407,1465518,14.276,"","","","","",0.011,1216.744,3.434,2120.384,18.410,6.788
10713,422053,-468375,2485.776,194.412,116.490,"","",1696.909,"",6605.790,2886.314,2171.761,737.507,6.280
1162,-1562732,1109274,1.789,"","","","","",0.004,378.999,4.469,2170.736,9.615,3.012
7618,-264988,65990,"","","","","","","",2525.487,57.621,2210.095,111.275,3.737
9767,-290434,-290254,"","","","","","","",4488.564,296.117,2139.581,97.751,12.186
6639,-875691,218666,121.110,"","","","","",0.119,2634.278,16.046,2311.290,65.100,12.566
8824,-1842637,-137578,55.960,"","","","","",0.192,1833.623,75.315,1892.635,138.656,7.001
8535,-1206488,-86686,94.715,"","","","","","",719.753,9.271,2106.349,6.873,3.324
3669,-2275219,676693,381.860,"","","","","",1.169,2534.036,10.028,2118.147,35.940,9.287
2368,447499,905707,117.040,5.206,0.045,"","","","",2940.014,0.252,2251.462,7.960,5.281
4155,-2097097,600355,263.413,"","","","","",0.304,1072.161,18.927,2163.833,20.425,7.722
1523,-2198881,1032936,158.896,"","","","","",0.381,3536.412,2.413,2289.167,15.531,5.703
2491,-214096,880261,"","","","","","","",3031.897,0.706,2155.280,12.422,3.495
1351,218485,1083828,4.952,6.098,"","","","",0.027,2528.296,1.170,2376.330,11.288,5.535
6419,1719797,269558,4879.933,8613.200,2740.805,6589.370,2939.760,986.055,1058.017,6512.970,2239.108,2117.440,300.436,11.726
6889,1414446,193220,2106.066,5011.410,1096.024,1424.690,189.254,457.703,38.676,2433.387,212.954,2201.284,115.444,12.790
11657,396607,-697389,3878.009,4248.220,2857.714,"","",2450.327,17.849,9917.955,2908.630,2093.153,179.243,100.084
8437,320269,-61240,803.272,45.002,5.129,"","",0.702,0.702,2797.377,1.174,2205.980,9.245,5.708
7412,-1486394,91436,7.744,"","","","","","",1127.616,0.481,2038.314,7.660,10.862
6907,-2198881,167774,265.800,"","","","","",0.952,3493.628,11.445,2024.850,21.227,6.031
2266,-2147989,905707,245.865,"","","","","",1.283,4927.519,3.306,2391.585,13.280,4.423
4075,-112312,625801,"","","","","","","",8334.769,29.247,2133.929,10.888,0.178
7630,40364,65990,1031.668,"","","","",0.271,0.162,3581.757,21.034,2214.937,14.019,9.172
681,-1740853,1211058,2.173,"","","","","",0.004,1067.207,5.891,1988.874,43.475,6.534
8533,-1257380,-86686,62.714,"","","","","","",1137.477,21.264,2263.360,12.451,9.810
10046,-290434,-341146,"","","","","","","",5077.244,528.999,2184.461,151.946,30.795
3500,2126932,727585,6094.000,"","","","","",128.000,1779.627,47.626,2045.013,57.410,4.715
1223,-10528,1109274,7.411,"","","","","","",3095.190,0.955,2262.667,17.724,6.794
3753,-137758,676693,"","","","","","","",2633.533,0.436,2219.678,10.077,""
5833,-824799,345895,2.414,"","","","","",0.001,604.197,0.412,2227.431,17.235,5.161
11257,-290434,-595605,22.758,"","","","","","",4456.495,104.123,2191.680,15.229,10.422
2224,574729,931152,183.598,13.943,0.021,"","","",1.380,1828.003,24.580,2321.818,33.546,24.034
4349,-1206488,574909,0.912,"","","","","","",528.268,0.306,2270.139,7.638,3.576
6196,167594,295003,3983.662,150.024,9.373,"","",94.836,"",3628.134,2.217,2302.642,14.765,1.355
9162,-875691,-188470,738.603,"","","","","",1.724,911.370,13.093,2024.187,23.776,6.948
10524,-1257380,-442929,36.688,"","","","","","",893.014,20.039,2093.758,44.175,8.371
6022,-137758,320449,4.855,"","","","","","",3454.284,4.748,2341.872,14.135,2.114
12330,498391,-926403,412.569,66.200,47.014,"","",231.517,2.457,3261.297,489.866,2180.439,399.174,17.382
8406,-468555,-61240,"","","","","","","",1995.432,2.807,2107.392,33.306,11.600
5487,-1359164,396787,244.801,"","","","","",0.011,713.199,1.147,2087.053,10.518,5.068
2884,-1562732,803923,1.789,"","","","","",0.004,1409.243,54.422,2205.325,70.926,7.446
11229,-1002921,-595605,0.829,"","","","",0.002,0.002,272.641,0.502,2271.788,31.042,8.531
4391,-137758,574909,27.314,"","","","","",2.516,2571.461,0.219,2241.892,5.683,2.255
1418,-1308272,1058382,0.444,"","","","","",0.001,10552.759,24.020,2225.150,11.913,7.785
12494,-341326,-1079078,19.393,"","","","","","",63.160,0.780,2029.142,15.066,5.723
7788,14918,40544,635.727,"","","","","","",2348.821,10.840,2330.652,18.497,3.825
9625,-239542,-264808,"","","","","","","",4033.784,135.172,2252.420,37.642,12.261
5200,-315880,447679,1.424,"","","","","","",1367.646,0.097,2255.175,16.238,3.191
3368,-1537286,727585,1.789,"","","","","",0.004,3794.163,2.929,2192.203,6.869,8.512
6188,-35974,295003,385.279,"","","","","","",4442.572,12.952,2317.909,14.485,2.953
1042,-1562732,1134720,1.789,"","","","","",0.004,1049.858,3.278,2276.504,12.168,4.999
9176,-519447,-188470,"","","","","","","",2983.496,2.671,2274.903,31.796,7.535
10033,-621231,-341146,"","","","","","","",2661.878,85.085,2247.860,31.375,17.965
7771,-417664,40544,"","","","","","","",2827.683,23.441,2165.081,30.596,8.061
10194,91256,-366591,"",50.503,5.257,"","","","",3476.173,442.911,2405.888,78.926,13.681
3836,-2122543,651247,152.846,"","","","","",1.472,5044.953,41.456,2357.432,21.972,4.396
2526,676513,880261,280.059,4.993,0.007,"","","",0.095,1918.041,0.571,2154.459,8.890,8.012
3265,14918,753031,83.580,"","","","","","",6946.194,11.700,2317.609,12.222,4.149
10845,727405,-493821,7046.918,3798.150,1836.702,"","",5336.973,5.374,4435.781,3064.701,2457.033,1959.034,7.275
8574,-214096,-86686,"","","","","","","",2069.405,13.365,2176.924,71.712,5.006
3374,-1384610,727585,1.789,"","","","","",0.004,870.662,0.187,2344.336,12.484,10.966
319,-1384610,1312842,1.789,"","","","","",0.004,1882.167,1.444,2334.659,9.302,3.815
7462,-214096,91436,"","","","","","","",5072.152,52.823,2257.570,33.755,10.371
1510,1897919,1058382,2280.246,1049.910,"",854.454,1.321,"",0.359,2473.348,0.694,2351.432,8.390,9.642
5973,-1384610,320449,7.473,"","","","","","",260.840,0.043,2173.144,11.780,22.479
237,-1893529,1338288,14.534,"","","","","",0.012,2650.587,7.513,2230.321,14.530,6.894
1562,-1206488,1032936,"","","","","","","",2193.240,2.567,2313.533,6.058,4.306
6340,-290434,269558,"","","","","","","",2204.432,6.428,2296.737,18.688,2.209
8233,-824799,-35794,99.170,"","","","","",0.062,1887.431,3.254,2555.120,12.209,8.171
2093,1592567,956598,2742.282,3290.690,"",342.451,6.979,"",1.933,3669.963,6.882,2093.031,9.144,3.572
4691,-672123,524017,2.043,"","","","","",0.002,2335.920,6.445,2191.507,19.708,10.590
891,2101487,1185612,2781.172,816.757,"",189.300,"","",1.090,2739.552,3.002,2259.257,20.979,3.559
6567,1389000,244112,1114.788,1584.790,125.290,952.890,70.349,55.758,4.366,4051.044,40.568,2350.512,56.027,9.263
186,-1868083,1363734,14.276,"","","","","",0.011,3212.853,4.786,2289.782,13.504,11.661
7441,-748461,91436,337.719,"","","","","",0.453,775.944,0.382,2635.750,20.193,14.693
5163,-1257380,447679,13.230,"","","","","","",964.473,0.213,2113.080,10.514,8.341
7280,-799353,116882,337.719,"","","","","",0.453,1097.251,9.526,2101.824,20.433,5.254
579,-1639070,1236504,1.789,"","","","","",0.004,4351.124,18.828,2201.734,16.210,2.205
9040,-188650,-163024,"","","","","","","",3484.022,143.054,2218.659,27.984,7.482
11069,472945,-544713,5095.251,2105.450,833.259,"","",4057.990,2.238,9460.775,4172.991,2731.529,968.248,85.860
7705,-2097097,40544,79.372,"","","","","",0.394,1636.624,98.538,2417.561,47.320,8.499
1918,269377,982044,7.421,6.544,0.023,"","","","",2931.402,25.269,2382.717,66.532,7.492
8193,-1842637,-35794,55.960,"","","","","",0.192,809.429,92.614,2221.877,347.466,8.219
11581,778297,-671943,1370.121,1020.470,500.343,"","",681.042,15.522,2801.995,1197.469,2441.305,756.844,12.934
3020,-2071651,778477,147.084,"","","","","",1.361,1270.549,16.960,2401.600,7.020,7.009
8071,-875691,-10348,101.142,"","","","","",0.050,1584.831,1.455,2318.116,24.557,8.313
3405,-595785,727585,"","","","","","","",765.945,0.378,2201.585,7.785,4.962
7703,-2147989,40544,122.779,"","","","","",0.819,7471.060,159.994,2311.622,27.951,6.834
9205,218485,-188470,1792.395,71.276,5.607,"","",111.412,0.014,3256.532,29.084,2347.369,8.025,5.515
11985,-341326,-799173,60.590,"","","","",4.683,"",2615.064,86.529,2614.244,27.742,12.892
2796,-10528,829369,124.926,"","","","","","",3609.605,0.328,2382.461,11.328,2.155
2259,2050595,931152,354.852,"","","","","",0.303,637.496,2.623,2641.186,23.460,3.790
6325,-672123,269558,337.719,"","","","","",0.453,672.069,1.157,2348.089,37.283,6.524
7903,-1079258,15098,49.209,"","","","","",0.022,2112.408,2.068,2014.052,14.125,10.336
6324,-697569,269558,337.719,"","","","","",0.453,662.994,1.063,2346.334,37.466,6.263
9617,-443109,-264808,"","","","","","","",975.568,44.478,2327.916,158.870,11.589
3040,-1562732,778477,1.789,"","","","","",0.004,1343.448,51.641,2316.347,83.295,7.830
9754,-621231,-290254,"","","","","","","",3034.147,74.749,2499.309,37.887,13.536
6952,-1053813,167774,15.044,"","","","","","",1996.164,1.608,2381.925,10.511,12.044
7414,-1435502,91436,7.670,"","","","","","",147.319,"",2297.204,10.061,58.043
696,-1359164,1211058,1.789,"","","","","",0.004,1562.516,1.411,2447.082,9.882,6.671
3829,-2300665,651247,296.689,"","","","","",0.676,6738.078,31.077,2541.680,23.805,9.655
2715,-2071651,829369,6.346,"","","","","",0.034,2038.200,19.110,2354.445,15.157,6.487
3372,-1435502,727585,1.789,"","","","","",0.004,3612.284,4.102,2252.549,12.588,""
10921,-341326,-519267,3.590,"","","","",0.734,"",1239.641,11.230,2629.187,113.535,7.296
1772,371161,1007490,87.677,7.983,"","","","",0.225,1932.627,0.496,2346.921,16.347,7.116
6029,40364,320449,2118.618,"","","","",28.108,4.730,4404.614,27.794,2387.749,9.060,3.542
2367,422053,905707,111.310,5.206,0.045,"","","","",3093.576,0.689,2437.054,14.861,5.296
4287,1516229,600355,5085.666,1837.720,"",344.207,1.746,"",29.129,11284.234,84.004,2371.021,14.402,9.883
1492,600175,1058382,1117.228,6.010,"","","","",7.973,2946.541,28.749,2486.356,22.096,0.536
5868,65810,345895,1955.680,"","","","",14.937,1.807,6991.777,22.564,2531.848,23.229,2.899
6568,1414446,244112,2178.233,3011.530,337.093,1216.770,87.961,120.101,16.108,2386.419,39.076,2424.255,43.822,10.566
12385,-264988,-977295,207.401,"","","","",14.044,"",2780.831,22.749,2238.033,30.223,8.707
236,-1918975,1338288,62.870,"","","","","",0.080,412.698,1.006,2131.398,11.689,4.147
12451,-112312,-1028186,368.228,4.975,1.347,"","",53.853,1.381,3565.898,284.492,2346.159,81.548,17.851
2522,574729,880261,179.116,13.943,0.021,"","","",2.737,4758.044,2.307,2352.330,12.610,11.653
9439,-1308272,-239362,25.195,"","","","","",0.023,1197.698,22.992,2392.952,13.490,10.813
8599,422053,-86686,952.520,47.338,5.401,"","",8.850,0.041,3009.601,0.280,2423.588,10.198,1.978
6473,-1002921,244112,44.211,"","","","","","",1407.393,6.128,2439.917,17.463,7.784
5019,-723015,473125,"","","","","","","",5242.710,137.765,2061.748,16.399,6.257
5371,-137758,422233,19.093,"","","","","","",3953.813,1.705,2437.896,2.994,1.648
7702,-2173435,40544,125.218,"","","","","",0.843,7952.283,171.927,2234.486,30.896,6.563
483,-1588178,1261950,1.789,"","","","","",0.004,2851.965,7.767,2432.678,23.491,5.686
2216,371161,931152,111.310,5.206,0.045,"","","","",1857.090,0.608,2411.918,29.327,16.116
5869,91256,345895,1691.761,179.517,29.662,"","",17.013,0.388,6355.225,14.930,2533.142,26.197,2.785
4467,-2275219,549463,239.215,"","","","","",0.181,3648.488,16.741,2149.180,21.675,9.901
8259,-163204,-35794,"","","","","","","",3250.884,19.185,2426.492,15.554,10.615
1632,574729,1032936,185.544,7.604,"","","","",3.946,2284.222,9.005,2331.640,276.702,0.082
6792,-1053813,193220,44.049,"","","","","","",2244.254,2.280,2303.049,30.141,9.381
6672,-35974,218666,443.523,"","","","","","",3409.824,7.542,2189.234,19.211,3.063
3072,-748461,778477,"","","","","","","",674.633,0.104,2267.057,14.071,8.371
6137,-1333718,295003,41.140,"","","","","","",1708.014,0.774,2538.327,27.902,9.474
972,-290434,1160166,"","","","","","","",1485.658,0.262,2345.719,6.343,5.044
5462,-1995313,396787,62.733,"","","","","",0.420,1781.964,0.509,2319.761,17.888,6.177
