"point_id","x","y","total_1860","total_1830","slaves_1830","total_1790","slaves_1790","slaves_1860","free_blacks_1860","total_1970","black_1970","total_1910","black_1910","total_2010","black_2010","jail_2010","jail_black_2010"
11568,447499,-671943,6398.181,5376.000,4106.000,"","",5553.145,8.350,13361.885,6654.538,6786.138,5713.119,6391.629,2489.138,22.683,12.215
4746,752851,524017,995.208,9.000,"","","","",12.430,6014.919,575.009,2198.901,23.719,6289.232,238.718,26.652,3.680
10078,523837,-341146,2497.034,"","","","",1731.408,"",9715.527,5482.866,7877.103,5867.804,6422.775,4463.410,27.154,20.782
9770,-214096,-290254,"","","","","","","",4769.739,149.356,6324.541,186.884,6112.327,131.712,27.594,1.897
2958,320269,803923,1719.110,5.000,"","","","",1.242,6894.361,3.933,6977.295,1.406,6235.284,23.104,22.640,0.290
7208,1414446,142328,5560.281,4282.000,1064.000,1469.000,166.000,1296.796,142.406,9130.080,753.255,10390.541,1976.527,6330.983,240.826,27.195,6.562
9194,-61420,-188470,"","","","","","","",4652.651,213.705,8410.410,940.605,6309.722,154.228,24.639,2.194
2981,981864,803923,492.960,106.000,"","","","",0.901,6031.103,77.324,4030.959,2.401,6299.610,27.006,28.560,0.760
11084,854634,-544713,8434.473,3267.000,1614.000,"","",6188.110,13.120,9639.269,5430.147,12187.054,10185.126,6244.433,4826.364,44.144,34.532
8602,498391,-86686,1195.553,54.000,6.000,"","",23.737,0.749,11640.238,681.154,7515.944,454.097,6168.530,254.180,17.875,3.888
11242,-672123,-595605,7.998,"","","","","","",2520.388,68.069,200.386,0.674,5966.616,172.985,48.815,0.017
7693,1643459,65990,5319.014,6396.000,3370.000,5238.000,2558.000,2583.364,571.224,7790.299,4339.683,10263.119,6302.885,6427.614,3295.174,41.996,37.986
11369,91256,-621051,3104.111,"","","","",970.936,0.564,8035.188,1919.057,6977.562,2184.121,5859.543,627.189,24.913,4.042
11179,396607,-570159,2420.401,257.000,106.000,"","",1345.182,0.774,9562.467,3712.255,6156.990,3699.066,6070.058,1080.834,341.124,118.160
7326,371161,116882,3404.969,266.000,24.000,"","",83.719,1.167,4820.362,2.669,5903.809,48.681,6184.779,25.303,12.421,1.032
8934,956418,-137578,3437.052,2841.000,262.000,"","",390.442,50.035,6842.409,125.087,5043.099,226.577,6546.561,131.292,52.515,2.017
9566,-1740853,-264808,71.687,"","","","","",0.133,269.170,5.063,1196.523,17.864,7530.173,1935.185,17.833,12.928
1870,-952029,982044,"","","","","","","",2025.187,0.605,970.190,7.062,6121.265,50.546,20.686,1.083
7344,829189,116882,7058.320,2704.000,161.000,99.000,11.000,324.175,5.929,9938.498,196.375,9819.790,148.114,6459.833,154.154,41.437,1.860
12318,-137758,-926403,1513.287,"","","","",517.753,"",4824.755,626.398,6476.573,1446.508,6196.678,1146.663,31.346,15.695
5354,-570339,422233,19.878,"","","","","",0.019,2293.545,2.758,997.899,1.148,6015.900,26.732,15.672,2.636
7323,294823,116882,5207.670,938.000,112.000,"","",383.119,5.100,7710.091,210.110,8254.408,321.650,6357.940,50.545,17.845,1.816
11780,1210878,-722835,1957.374,44.000,22.000,"","",1025.727,2.148,4012.167,1555.599,4611.524,2422.777,6274.837,1783.357,31.710,13.653
6956,-952029,167774,39.689,"","","","","","",567.565,1.782,446.213,3.229,6149.827,61.958,11.542,""
11294,651067,-595605,4061.744,"","","","",1678.647,1.845,5901.999,2736.603,6826.008,3325.917,6589.524,3955.816,16.555,24.771
4560,91256,549463,87.293,"","","","","","",6510.741,3.873,7297.315,9.276,6377.860,32.644,3.233,""
10178,-315880,-366591,"","","","","","","",3266.382,345.754,3430.792,16.162,6398.188,650.429,24.688,0.340
9868,-1282826,-315700,22.658,"","","","","",0.024,1362.711,12.339,589.809,6.765,5944.938,17.382,26.764,0.198
3919,-10528,651247,0.780,"","","","","","",6496.515,2.118,6697.155,1.449,6140.143,25.597,7.009,0.133
9925,167594,-315700,1244.125,80.000,11.000,"","",61.035,"",3257.746,0.180,4628.101,10.671,6356.149,33.100,25.821,""
9154,-1079258,-188470,98.141,"","","","","","",1818.842,9.488,593.618,1.125,5786.121,112.779,1.265,0.003
7964,472945,15098,3023.055,628.000,108.000,"","",189.156,2.992,4323.404,14.387,4468.324,100.779,6496.466,99.903,17.569,1.033
2685,1007310,854815,22.528,49.000,"","","","","",1822.764,38.839,923.846,0.911,6172.642,47.676,29.263,0.906
8593,269377,-86686,1174.492,45.000,5.000,"","",26.932,1.642,4996.420,8.824,3504.362,0.384,6518.983,36.030,27.820,0.573
10335,371161,-392037,2364.050,108.000,27.000,"","",957.291,0.552,4354.491,1553.889,6184.727,3228.699,6257.346,801.855,6.850,1.274
7177,625621,142328,5168.252,870.000,1.000,"","","",4.961,13053.806,393.838,12944.868,177.858,6295.032,41.558,14.542,0.724
10137,-1359164,-366591,22.658,"","","","","",0.024,1525.136,3.806,852.262,11.782,6370.756,66.130,27.466,0.968
6,-1969867,1541856,2.185,"","","","","","",846.135,1.723,564.198,0.469,6390.881,84.525,19.890,0.892
1253,2177824,1109274,4541.397,2551.000,"",157.000,"","",5.714,4096.643,1.383,4298.670,4.122,6537.424,39.654,6.714,0.513
7252,-1511840,116882,7.670,"","","","","","",1406.352,0.617,527.086,"",5974.521,43.855,29.883,1.407
8584,40364,-86686,"","","","","","","",4275.337,236.260,6076.017,790.584,6416.095,308.315,53.254,27.014
11156,-188650,-570159,732.286,"","","","",62.097,"",3909.484,24.813,6565.508,128.396,5854.555,30.275,26.612,0.802
1670,-2224327,1007490,115.700,"","","","","",0.204,7632.705,7.550,2395.724,2.194,6203.419,33.205,12.199,0.249
10346,651067,-392037,6046.354,"","","","",3349.960,0.561,9762.244,4232.224,11670.807,7280.118,6537.292,2947.116,107.024,54.925
4246,218485,600355,535.499,"","","","","","",8392.499,21.177,7120.267,14.595,6357.649,51.248,1.724,0.075
7445,-646677,91436,337.719,"","","","","",0.453,3351.605,20.147,1920.129,22.924,6570.137,143.084,27.264,0.070
12489,1541675,-1053632,7.441,27.000,23.000,"","",0.611,0.046,9177.230,3221.363,341.676,136.008,6364.339,2577.343,25.697,29.279
7798,269377,40544,2280.340,67.000,3.000,"","",68.292,0.431,5130.101,15.684,5619.025,21.761,6036.610,22.714,22.435,1.172
3294,803743,753031,498.705,8.000,"","","","",7.322,5609.958,336.328,4702.224,3.938,6182.596,730.057,67.070,41.579
2081,676513,956598,124.789,10.000,"","","","","",6860.080,3.255,6237.886,4.916,6418.497,24.839,18.779,0.063
9597,-952029,-264808,98.165,"","","","","","",1235.834,5.229,659.307,0.826,6343.099,115.695,24.133,1.991
3774,396607,676693,3431.791,5.000,"","","","",11.330,7039.637,2.273,7890.922,22.481,6338.880,40.279,18.142,1.123
1463,-163204,1058382,"","","","","","","",2423.181,0.331,2984.333,0.330,6343.290,113.112,18.231,2.357
12510,1465338,-1079078,29.560,12.000,1.000,"","",8.599,0.079,1590.112,362.197,690.787,111.613,6352.106,488.121,94.531,15.125
4394,-61420,574909,81.445,"","","","","",0.117,4555.040,2.841,5845.346,0.570,6249.619,76.639,12.918,2.669
11913,14918,-773727,2274.810,"","","","",1191.397,0.153,4007.352,1309.218,5584.049,2634.672,6480.188,710.042,20.292,4.320
11097,1185432,-544713,1174.375,253.000,51.000,"","",241.814,1.005,6085.778,1876.763,9306.422,3815.029,6582.620,2336.545,29.010,14.679
2056,40364,956598,57.570,"","","","","","",7173.805,1.787,5866.074,2.886,6293.318,18.751,14.960,0.264
10701,116702,-468375,2032.323,38.000,17.000,"","",676.244,0.280,7098.208,1466.350,9223.765,2953.562,6387.182,747.588,21.890,6.340
9977,1490783,-315700,3398.844,2005.000,1376.000,793.000,463.000,2253.900,9.652,9133.822,5569.989,8568.733,5291.107,6854.556,4818.614,29.449,34.314
12173,549283,-850065,4262.463,2862.000,1988.000,"","",2556.006,94.801,17949.588,3675.940,9020.913,3770.402,6591.935,821.639,53.371,16.801
1950,1745243,982044,6783.326,3277.000,"",101.000,1.000,"",20.659,10177.146,258.729,7536.746,31.532,6112.299,40.921,14.898,0.312
6725,1312662,218666,1806.245,497.000,18.000,220.000,11.000,44.279,1.062,6957.405,14.929,8010.681,47.216,6220.128,33.656,23.865,1.781
200,-1511840,1363734,1.789,"","","","","",0.004,2026.562,0.130,1062.435,1.251,6440.673,25.421,18.978,0.959
11431,-697569,-646497,1.685,"","","","",0.012,0.006,3150.161,102.979,619.118,3.088,6185.034,156.280,42.032,2.042
10486,956418,-417483,5528.750,"","","","",681.657,6.198,6603.787,1318.617,9665.403,1808.551,6610.647,1048.530,47.496,13.566
3755,-86866,676693,"","","","","","","",4145.854,0.389,4894.556,1.747,6059.880,40.121,16.651,0.415
2962,422053,803923,140.503,5.000,"","","","",0.020,6178.830,3.523,6130.083,3.024,6316.668,33.110,21.539,0.927
9364,498391,-213916,1126.801,169.000,19.000,"","",406.761,"",8166.096,1790.259,5652.709,2785.016,6467.174,1582.177,35.364,24.514
10349,727405,-392037,3372.369,959.000,139.000,"","",443.102,0.588,5926.335,808.433,7210.099,1305.270,6726.634,780.727,43.453,6.467
11356,-239542,-621051,177.362,"","","","",15.260,"",3138.668,0.528,7171.610,3.165,6309.954,39.318,56.529,27.754
11343,-570339,-621051,"","","","","","","",1822.001,47.647,960.035,7.206,6192.231,90.670,22.568,1.235
9574,-1537286,-264808,22.658,"","","","","",0.024,939.352,3.370,880.138,11.705,6252.663,40.207,19.904,0.350
2517,447499,880261,118.980,5.000,"","","","","",4305.852,1.016,3463.623,6.094,6338.331,28.581,22.668,1.191
1911,91256,982044,58.219,"","","","","",0.034,5448.867,1.512,5547.679,0.675,6567.330,54.435,12.317,0.773
7530,1516229,91436,7620.938,7605.000,4690.000,4973.000,2376.000,4850.345,142.504,6292.076,2487.954,8396.643,4463.402,6706.004,2033.006,61.662,32.282
11769,930972,-722835,549.530,174.000,40.000,"","",79.797,2.171,3795.094,415.311,2978.362,904.185,6553.876,334.318,36.525,5.213
2986,1465338,803923,1361.671,1058.000,"",4.000,"","",4.076,3498.589,41.905,1689.318,8.958,6389.575,121.428,17.376,1.377
10179,-290434,-366591,"","","","","","","",3868.650,411.111,3771.687,45.960,6586.267,555.084,27.803,0.424
10215,625621,-366591,5069.132,"","","","",1793.816,0.345,7347.946,1983.584,9105.829,3104.073,6329.832,1166.091,57.099,22.448
10002,-1410056,-341146,22.658,"","","","","",0.024,2053.918,90.225,603.299,5.954,6688.494,78.957,15.186,0.592
1480,269377,1058382,12.012,6.000,"","","","","",3911.751,2.519,3148.304,1.076,6201.651,36.277,7.888,0.223
8695,-1181042,-112132,39.498,"","","","","","",719.753,9.271,204.930,0.178,6203.466,32.638,9.790,0.410
5707,91256,371341,1749.211,"","","","","",0.189,6070.014,9.560,9103.433,65.273,6602.935,294.796,7.933,0.979
6319,-824799,269558,311.717,"","","","","",0.418,1080.449,0.571,1113.914,7.608,6292.729,60.457,52.458,6.003
3485,1745243,727585,9536.714,7335.000,"",2032.000,202.000,"",141.405,11343.010,243.186,10027.155,122.771,6555.120,88.784,14.625,0.546
6153,-926583,295003,0.912,"","","","","","",1107.999,0.739,441.101,0.148,6360.722,41.764,12.407,""
6297,-1384610,269558,7.473,"","","","","","",810.408,0.154,764.557,0.401,6626.481,38.785,56.975,3.561
12166,371161,-850065,532.559,605.000,253.000,"","",162.083,0.862,7019.851,950.192,4301.127,733.425,6341.681,437.527,24.397,5.725
8279,345715,-35794,1191.711,45.000,5.000,"","",9.651,0.326,4095.818,2.580,4752.181,5.008,6403.759,32.749,14.954,0.068
8755,345715,-112132,868.095,52.000,3.000,"","",18.342,2.625,4268.396,1.999,4778.904,14.610,6517.269,28.257,16.252,0.017
4669,-1231934,524017,7.777,"","","","","","",844.515,1.893,390.102,0.589,6446.962,37.362,24.763,0.986
1138,-2173435,1109274,580.071,"","","","","",1.887,6511.229,14.663,1389.009,0.497,6684.413,39.887,31.584,""
11458,-10528,-646497,1928.939,"","","","",1012.494,"",3118.186,995.745,5762.479,2458.695,6517.623,1111.998,22.914,8.059
1930,574729,982044,185.061,14.000,"","","","",3.551,2679.966,2.434,2913.948,1.423,6728.201,37.255,37.252,4.892
10840,600175,-493821,4296.612,"","","","",1456.237,1.822,7045.958,2631.762,8567.062,3340.579,6101.538,2360.806,98.395,62.605
6524,294823,244112,4994.147,382.000,64.000,"","",664.212,4.663,7480.685,341.271,11085.613,693.823,6349.821,337.230,19.246,3.123
12466,1592567,-1028186,0.207,1.000,1.000,"","",0.018,0.001,2523.217,36.997,8.474,3.373,6354.046,62.389,26.297,1.052
11500,1058202,-646497,2101.030,592.000,166.000,"","",1016.246,0.425,5927.653,2010.619,7808.384,3832.670,6683.335,2356.784,48.167,49.557
11392,676513,-621051,1178.073,805.000,303.000,"","",588.324,0.020,6007.630,1881.872,4919.438,1889.902,6142.122,1193.464,30.656,10.033
1659,1923365,1032936,1843.588,1103.000,"",868.000,1.000,"",0.831,4332.901,1.710,4008.947,3.922,6626.095,38.869,11.840,0.265
2399,1796135,905707,10180.661,8654.000,1.000,2781.000,5.000,"",47.847,14235.076,111.269,12101.693,35.120,6412.856,50.317,21.820,0.869
9967,1236324,-315700,6578.954,6542.000,3327.000,3159.000,681.000,4327.001,39.843,5545.481,2820.429,10487.572,6562.203,6400.835,2369.960,53.575,24.732
2352,40364,905707,0.673,"","","","","","",3871.988,0.697,4443.356,1.046,6481.120,56.310,16.299,1.262
8304,981864,-35794,3777.453,2869.000,222.000,92.000,15.000,316.497,9.507,7062.384,135.092,7103.848,223.937,6374.228,41.176,46.343,0.395
2412,-2224327,880261,271.479,"","","","","",0.669,5442.927,1.218,1455.011,0.608,6598.935,38.241,16.535,0.269
8449,625621,-61240,6201.726,1798.000,293.000,"","",1131.930,16.145,7388.318,523.120,11989.085,1272.801,6519.024,321.094,180.950,84.007
5461,-2020759,396787,1653.286,"","","","","",22.114,975.897,0.335,290.231,0.831,6713.294,57.383,17.280,0.635
3434,142148,727585,1514.681,"","","","","",0.314,16731.051,26.430,9464.146,2.536,6486.805,55.010,15.319,0.900
9542,1312662,-239362,8180.702,7099.000,3211.000,3443.000,467.000,5089.854,70.598,12137.395,3874.637,13941.872,8336.454,6534.513,2122.733,30.976,16.517
10499,1287216,-417483,4322.914,2978.000,1670.000,1379.000,348.000,3030.004,25.206,5593.607,3110.729,8175.154,6307.353,6486.883,3353.007,47.908,34.222
12003,116702,-799173,596.788,"","","","",194.196,1.399,3299.300,332.682,2409.910,721.499,6438.211,174.001,21.595,3.053
10185,-137758,-366591,"","","","","","","",8609.668,720.840,7009.949,937.929,6446.690,97.007,35.560,1.863
5060,320269,473125,3416.654,"","","","","","",6561.341,1.276,7833.695,2.128,6497.361,38.333,11.483,""
7540,1770689,91436,1290.628,1495.000,589.000,1246.000,486.000,519.366,33.527,3281.561,553.548,1842.508,897.450,6238.395,425.559,27.210,5.234
8011,1668905,15098,5319.754,4664.000,2537.000,4429.000,1848.000,2958.521,210.289,8748.768,4855.296,8732.115,5167.835,6759.659,4595.985,9.187,6.580
9360,396607,-213916,2626.365,284.000,41.000,"","",380.439,0.326,8331.160,409.064,7744.229,821.344,6816.876,49.925,28.422,0.635
3503,-2300665,702139,292.361,"","","","","",0.651,6951.714,32.146,2360.914,2.789,6265.713,113.236,23.765,0.853
4316,-2046205,574909,263.590,"","","","","",0.302,932.845,18.309,361.016,0.235,6643.565,371.511,27.653,0.485
3114,320269,778477,2001.611,4.000,"","","","",1.837,5909.177,0.787,6607.316,1.747,6481.880,38.876,13.951,0.502
9643,218485,-264808,1695.870,140.000,20.000,"","",245.077,"",4380.214,99.169,7556.325,382.942,6760.199,86.648,11.854,0.393
11507,1236324,-646497,1240.399,214.000,26.000,"","",369.502,0.914,7323.433,2150.397,4741.432,2201.151,6360.352,1474.887,14.434,6.160
3930,269377,651247,1819.440,"","","","","",0.145,7456.802,2.666,7400.454,4.146,6521.218,24.486,8.092,0.023
3775,422053,676693,3529.069,5.000,"","","","",10.137,7064.871,3.322,7853.838,17.423,6541.377,53.590,18.631,1.249
7377,1668905,116882,5514.561,6481.000,3237.000,5547.000,2731.000,2486.946,926.839,6110.198,3761.688,8609.943,5290.720,7200.794,3395.165,137.663,85.645
7802,371161,40544,2093.551,67.000,3.000,"","",39.390,0.499,8316.288,45.693,5318.748,34.132,6389.614,67.264,20.034,1.278
9493,65810,-239362,"","","","","","","",4686.909,116.081,7943.298,1830.425,6816.862,115.074,30.473,1.437
9489,-35974,-239362,"","","","","","","",5937.060,723.389,7775.745,2390.051,6583.008,337.256,35.242,5.716
9785,167594,-290254,1585.881,206.000,30.000,"","",91.620,"",2491.229,2.373,4352.357,26.028,6691.912,46.751,118.991,0.036
4993,-1384610,473125,98.636,"","","","","","",739.240,4.289,271.884,0.240,6435.056,26.067,17.610,0.167
9063,396607,-163024,2699.872,251.000,35.000,"","",218.325,0.267,4849.719,65.603,6033.681,173.825,6457.559,90.123,21.369,0.456
8807,1668905,-112132,3057.285,2939.000,1569.000,2436.000,835.000,1750.431,59.754,8617.754,2758.412,4743.956,2141.802,6365.220,1609.949,16.215,4.699
11461,65810,-646497,2695.662,"","","","",800.331,0.442,7121.498,1652.719,6882.005,2119.903,6413.897,610.733,25.212,4.093
9707,-1817191,-290254,71.687,"","","","","",0.133,4155.310,144.252,758.133,3.626,5469.588,193.129,12.463,0.689
7749,-977475,40544,59.117,"","","","","",0.028,424.843,2.165,531.946,1.212,6482.812,37.091,17.166,0.002
10500,1312662,-417483,3830.257,2522.000,1375.000,1390.000,351.000,2524.881,16.376,5504.091,2732.088,8056.539,5513.458,6785.780,2929.234,47.821,29.390
8707,-875691,-112132,139.126,"","","","","",0.012,1685.339,2.373,918.641,1.575,7060.074,56.874,29.862,0.624
6670,-86866,218666,208.015,"","","","","","",9533.838,448.635,5970.031,67.224,6779.483,50.548,15.255,0.068
7789,40364,40544,962.796,"","","","","",0.586,4634.024,66.150,8692.789,237.803,6714.450,204.811,36.565,1.114
9614,-519447,-264808,"","","","","","","",1269.936,2.348,883.476,"",7095.939,112.779,22.953,1.916
11691,1261770,-697389,1919.977,239.000,27.000,"","",664.018,9.680,4254.832,1538.670,5690.162,2662.670,6674.635,2780.328,35.850,29.733
9797,472945,-290254,3228.992,295.000,30.000,"","",1656.592,0.612,7645.079,4392.946,9781.228,7659.514,6725.120,4310.965,10.213,10.698
3767,218485,676693,868.293,"","","","","","",9928.029,19.924,7060.609,5.639,6577.296,53.068,15.214,2.760
7623,-137758,65990,"","","","","","","",12075.181,190.181,8511.924,175.277,6717.219,86.723,21.955,1.764
10498,1261770,-417483,4669.834,3321.000,1688.000,968.000,233.000,2845.129,20.054,7599.638,4196.254,9727.985,6224.423,6511.859,4081.385,153.081,128.823
6564,1312662,244112,2427.719,752.000,22.000,141.000,4.000,49.997,1.894,6121.002,38.422,11065.143,104.181,6675.474,70.146,25.610,1.829
11770,956418,-722835,525.873,166.000,40.000,"","",79.506,2.107,3872.145,477.342,2967.876,900.691,6124.368,535.999,34.391,7.685
8606,600175,-86686,4947.021,1300.000,216.000,"","",978.622,15.214,11557.971,1545.114,13514.103,2842.291,6616.682,1014.083,118.296,44.171
8764,574729,-112132,3538.863,598.000,102.000,"","",664.674,10.645,10877.432,2454.839,10427.114,2765.314,6686.683,1532.485,48.481,13.165
6353,40364,269558,1032.764,"","","","","",0.036,5139.106,50.353,9196.086,186.706,6662.118,159.958,23.332,4.324
11214,1287216,-570159,839.700,280.000,34.000,"","",142.300,0.520,6808.769,1097.049,4144.518,981.541,6092.170,515.843,46.218,13.640
1169,-1384610,1109274,1.789,"","","","","",0.004,1500.808,10.936,1215.103,1.354,6816.195,18.962,12.660,0.275
11414,1236324,-621051,822.435,184.000,20.000,"","",134.645,1.585,4084.567,1186.831,4036.244,1422.237,6681.810,1358.089,14.141,5.608
8187,-1995313,-35794,310.815,"","","","","",2.386,4383.333,24.252,1141.208,11.165,6571.748,748.416,23.104,7.603
9947,727405,-315700,3770.725,358.000,145.000,"","",1631.445,2.567,9131.411,439.948,7333.124,660.312,6383.771,81.630,24.670,0.766
5863,-61420,345895,72.561,"","","","","","",4734.471,9.182,8809.920,34.924,6283.851,42.894,13.260,0.641
4283,1414446,600355,1904.769,283.000,"",344.000,2.000,"",0.351,12984.678,12.302,12006.538,57.919,6692.831,71.039,18.161,0.950
2351,14918,905707,0.634,"","","","","","",4542.583,1.684,3881.755,0.928,6488.979,86.032,1.452,0.072
376,-1842637,1287396,14.276,"","","","","",0.011,2682.838,7.607,1988.744,26.465,6263.052,44.824,19.476,0.560
8608,651067,-86686,7253.644,1500.000,228.000,"","",1474.928,4.027,13134.557,705.359,14384.537,1398.200,6365.927,113.888,25.932,2.952
11943,778297,-773727,157.853,50.000,27.000,"","",77.857,2.935,1649.289,201.668,450.546,126.652,6208.630,374.731,31.957,7.654
2818,549283,829369,886.612,14.000,"","","","",6.678,9872.220,0.577,7871.244,6.445,6548.569,30.477,46.950,1.551
779,-2122543,1185612,365.539,"","","","","",0.104,8204.810,14.968,3896.376,1.154,6697.905,106.137,25.832,5.296
3139,1007310,778477,428.682,37.000,"","","","",0.135,4616.380,3.386,4707.806,1.084,6733.943,21.552,20.213,0.723
